age	workclass	fnlwgt	education	education.num	marital.status	occupation	relationship	race	sex	capital.gain	capital.loss	hours.per.week	native.country	income
36.15431841	State-gov	177355.9843	11th	10.03234678	Separated	Adm-clerical	Unmarried	Asian-Pac-Islander	Female	1397.435023	49.18788748	40.40079836	India	<=50K
36.1515966	Private	177348.0295	Some-college	10.03227865	Widowed	Machine-op-inspct	Unmarried	White	Female	1398.011654	49.17834433	40.40106616	United-States	<=50K
36.14887479	Private	177340.0746	7th-8th	10.03221052	Never-married	Other-service	Not-in-family	White	Male	1398.588285	49.16880118	40.40133396	United-States	<=50K
36.14615297	Private	177332.1198	Assoc-voc	10.0321424	Never-married	Craft-repair	Not-in-family	White	Male	1399.164916	49.15925802	40.40160175	United-States	<=50K
36.14343116	Self-emp-not-inc	177324.1649	HS-grad	10.03207427	Married-civ-spouse	Transport-moving	Husband	White	Male	1399.741546	49.14971487	40.40186955	United-States	<=50K
36.14070935	Private	177316.2101	11th	10.03200615	Never-married	Machine-op-inspct	Not-in-family	White	Female	1400.318177	49.14017172	40.40213735	United-States	<=50K
36.13798754	Private	177308.2552	Masters	10.03193802	Married-civ-spouse	Prof-specialty	Husband	White	Male	1400.894808	49.13062856	40.40240514	United-States	<=50K
36.13526572	Private	177300.3004	Bachelors	10.03186989	Married-civ-spouse	Exec-managerial	Husband	White	Male	1401.471439	49.12108541	40.40267294	United-States	<=50K
36.13254391	Private	177292.3456	Bachelors	10.03180177	Never-married	Prof-specialty	Not-in-family	White	Male	1402.04807	49.11154226	40.40294074	United-States	<=50K
36.1298221	Private	177284.3907	HS-grad	10.03173364	Married-civ-spouse	Machine-op-inspct	Husband	Asian-Pac-Islander	Male	1402.6247	49.1019991	40.40320854	Vietnam	>50K
36.12710029	Private	177276.4359	Some-college	10.03166551	Never-married	Adm-clerical	Own-child	White	Male	1403.201331	49.09245595	40.40347633	United-States	<=50K
36.12437847	Self-emp-inc	177268.481	Prof-school	10.03159739	Married-civ-spouse	Transport-moving	Husband	White	Male	1403.777962	49.0829128	40.40374413	United-States	>50K
36.12165666	Private	177260.5262	HS-grad	10.03152926	Married-civ-spouse	Sales	Husband	White	Male	1404.354593	49.07336965	40.40401193	United-States	<=50K
36.11893485	Private	177252.5713	9th	10.03146114	Never-married	Other-service	Own-child	White	Female	1404.931223	49.06382649	40.40427973	El-Salvador	<=50K
36.11621304	Private	177244.6165	HS-grad	10.03139301	Divorced	Transport-moving	Not-in-family	White	Male	1405.507854	49.05428334	40.40454752	United-States	<=50K
36.11349122	Private	177236.6616	Bachelors	10.03132488	Married-civ-spouse	Exec-managerial	Husband	White	Male	1406.084485	49.04474019	40.40481532	United-States	>50K
36.11076941	Private	177228.7068	HS-grad	10.03125676	Married-civ-spouse	Transport-moving	Husband	Black	Male	1406.661116	49.03519703	40.40508312	United-States	<=50K
36.1080476	Private	177220.7519	HS-grad	10.03118863	Divorced	Adm-clerical	Not-in-family	White	Female	1407.237746	49.02565388	40.40535092	United-States	<=50K
36.10532579	Self-emp-inc	177212.7971	Some-college	10.0311205	Married-civ-spouse	Sales	Husband	White	Male	1407.814377	49.01611073	40.40561871	United-States	>50K
36.10260397	Self-emp-not-inc	177204.8422	HS-grad	10.03105238	Married-civ-spouse	Farming-fishing	Husband	White	Male	1408.391008	49.00656757	40.40588651	United-States	>50K
36.09988216	?	177196.8874	Some-college	10.03098425	Divorced	?	Own-child	Black	Female	1408.967639	48.99702442	40.40615431	United-States	<=50K
36.09716035	Private	177188.9325	HS-grad	10.03091613	Never-married	Adm-clerical	Not-in-family	White	Female	1409.54427	48.98748127	40.4064221	United-States	<=50K
36.09443854	Private	177180.9777	Masters	10.030848	Married-civ-spouse	Exec-managerial	Husband	White	Male	1410.1209	48.97793811	40.4066899	United-States	>50K
36.09171672	Private	177173.0228	Bachelors	10.03077987	Separated	Adm-clerical	Unmarried	White	Female	1410.697531	48.96839496	40.4069577	United-States	<=50K
36.08899491	Private	177165.068	HS-grad	10.03071175	Married-civ-spouse	Other-service	Wife	Black	Female	1411.274162	48.95885181	40.4072255	United-States	<=50K
36.0862731	Private	177157.1132	11th	10.03064362	Never-married	Handlers-cleaners	Other-relative	Black	Female	1411.850793	48.94930865	40.40749329	United-States	<=50K
36.08355129	Local-gov	177149.1583	Masters	10.0305755	Married-civ-spouse	Prof-specialty	Husband	White	Male	1412.427423	48.9397655	40.40776109	United-States	>50K
36.08082947	Private	177141.2035	HS-grad	10.03050737	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	1413.004054	48.93022235	40.40802889	Japan	>50K
36.07810766	Private	177133.2486	HS-grad	10.03043924	Never-married	Sales	Own-child	White	Female	1413.580685	48.92067919	40.40829669	United-States	<=50K
36.07538585	Private	177125.2938	Assoc-acdm	10.03037112	Never-married	Prof-specialty	Not-in-family	White	Male	1414.157316	48.91113604	40.40856448	United-States	<=50K
36.07266404	Private	177117.3389	HS-grad	10.03030299	Married-civ-spouse	Exec-managerial	Husband	White	Male	1414.733946	48.90159289	40.40883228	United-States	<=50K
36.06994222	Private	177109.3841	Some-college	10.03023486	Divorced	Farming-fishing	Unmarried	White	Female	1415.310577	48.89204974	40.40910008	United-States	<=50K
36.06722041	Private	177101.4292	11th	10.03016674	Married-civ-spouse	Other-service	Other-relative	White	Male	1415.887208	48.88250658	40.40936788	United-States	<=50K
36.0644986	Private	177093.4744	Bachelors	10.03009861	Married-civ-spouse	Exec-managerial	Husband	White	Male	1416.463839	48.87296343	40.40963567	United-States	>50K
36.06177679	Private	177085.5195	HS-grad	10.03003049	Married-spouse-absent	Other-service	Unmarried	White	Female	1417.04047	48.86342028	40.40990347	United-States	<=50K
36.05905497	?	177077.5647	HS-grad	10.02996236	Separated	?	Not-in-family	White	Female	1417.6171	48.85387712	40.41017127	United-States	<=50K
36.05633316	Local-gov	177069.6098	HS-grad	10.02989423	Married-civ-spouse	Adm-clerical	Wife	White	Female	1418.193731	48.84433397	40.41043906	United-States	>50K
36.05361135	?	177061.655	Some-college	10.02982611	Never-married	?	Own-child	White	Male	1418.770362	48.83479082	40.41070686	United-States	<=50K
36.05088954	?	177053.7001	HS-grad	10.02975798	Never-married	?	Not-in-family	White	Male	1419.346993	48.82524766	40.41097466	United-States	<=50K
36.04816772	?	177045.7453	Masters	10.02968985	Widowed	?	Not-in-family	White	Female	1419.923623	48.81570451	40.41124246	United-States	<=50K
36.04544591	Private	177037.7905	7th-8th	10.02962173	Married-civ-spouse	Exec-managerial	Wife	White	Female	1420.500254	48.80616136	40.41151025	United-States	<=50K
36.0427241	Private	177029.8356	Masters	10.0295536	Never-married	Other-service	Not-in-family	White	Female	1421.076885	48.7966182	40.41177805	Poland	<=50K
36.04000229	Private	177021.8808	Some-college	10.02948548	Married-civ-spouse	Craft-repair	Husband	White	Male	1421.653516	48.78707505	40.41204585	United-States	>50K
36.03728047	Private	177013.9259	Assoc-acdm	10.02941735	Divorced	Other-service	Not-in-family	White	Female	1422.230146	48.7775319	40.41231365	United-States	<=50K
36.03455866	Private	177005.9711	Some-college	10.02934922	Never-married	Sales	Own-child	White	Female	1422.806777	48.76798874	40.41258144	United-States	<=50K
36.03183685	State-gov	176998.0162	Doctorate	10.0292811	Divorced	Prof-specialty	Unmarried	White	Male	1423.383408	48.75844559	40.41284924	United-States	>50K
36.02911504	Private	176990.0614	HS-grad	10.02921297	Never-married	Sales	Own-child	White	Male	1423.960039	48.74890244	40.41311704	United-States	<=50K
36.02639322	Private	176982.1065	9th	10.02914484	Married-civ-spouse	Craft-repair	Husband	White	Male	1424.53667	48.73935929	40.41338484	United-States	<=50K
36.02367141	Private	176974.1517	Bachelors	10.02907672	Separated	Exec-managerial	Unmarried	White	Male	1425.1133	48.72981613	40.41365263	United-States	>50K
36.0209496	Private	176966.1968	Prof-school	10.02900859	Married-civ-spouse	Sales	Husband	White	Male	1425.689931	48.72027298	40.41392043	United-States	>50K
36.01822779	Local-gov	176958.242	Some-college	10.02894047	Married-civ-spouse	Protective-serv	Husband	White	Male	1426.266562	48.71072983	40.41418823	United-States	>50K
36.01550597	Private	176950.2871	HS-grad	10.02887234	Divorced	Other-service	Not-in-family	White	Female	1426.843193	48.70118667	40.41445603	United-States	<=50K
36.01278416	Private	176942.3323	Assoc-voc	10.02880421	Divorced	Tech-support	Not-in-family	White	Female	1427.419823	48.69164352	40.41472382	United-States	<=50K
36.01006235	Self-emp-not-inc	176934.3774	11th	10.02873609	Married-civ-spouse	Exec-managerial	Husband	White	Male	1427.996454	48.68210037	40.41499162	United-States	<=50K
36.00734054	Federal-gov	176926.4226	Some-college	10.02866796	Never-married	Adm-clerical	Own-child	White	Female	1428.573085	48.67255721	40.41525942	United-States	<=50K
36.00461872	Private	176918.4677	7th-8th	10.02859984	Married-civ-spouse	Craft-repair	Husband	White	Male	1429.149716	48.66301406	40.41552721	United-States	<=50K
36.00189691	Private	176910.5129	HS-grad	10.02853171	Married-civ-spouse	Prof-specialty	Husband	White	Male	1429.726346	48.65347091	40.41579501	Italy	>50K
35.9991751	Private	176902.5581	Assoc-acdm	10.02846358	Married-civ-spouse	Sales	Husband	White	Male	1430.302977	48.64392775	40.41606281	United-States	>50K
35.99645329	Private	176894.6032	Assoc-voc	10.02839546	Married-civ-spouse	Tech-support	Husband	White	Male	1430.879608	48.6343846	40.41633061	United-States	<=50K
35.99373147	Private	176886.6484	HS-grad	10.02832733	Divorced	Machine-op-inspct	Not-in-family	White	Female	1431.456239	48.62484145	40.4165984	United-States	<=50K
35.99100966	Private	176878.6935	Masters	10.0282592	Never-married	Exec-managerial	Not-in-family	White	Male	1432.03287	48.61529829	40.4168662	United-States	<=50K
35.98828785	Private	176870.7387	Some-college	10.02819108	Married-civ-spouse	Sales	Husband	White	Male	1432.6095	48.60575514	40.417134	United-States	>50K
35.98556604	Private	176862.7838	HS-grad	10.02812295	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	1433.186131	48.59621199	40.4174018	United-States	>50K
35.98284422	Federal-gov	176854.829	Bachelors	10.02805483	Married-civ-spouse	Prof-specialty	Husband	White	Male	1433.762762	48.58666883	40.41766959	United-States	<=50K
35.98012241	Private	176846.8741	Some-college	10.0279867	Married-civ-spouse	Farming-fishing	Husband	White	Male	1434.339393	48.57712568	40.41793739	United-States	<=50K
35.9774006	Private	176838.9193	HS-grad	10.02791857	Never-married	Adm-clerical	Unmarried	White	Male	1434.916023	48.56758253	40.41820519	United-States	<=50K
35.97467879	Private	176830.9644	9th	10.02785045	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	1435.492654	48.55803938	40.41847299	United-States	<=50K
35.97195697	Private	176823.0096	HS-grad	10.02778232	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	1436.069285	48.54849622	40.41874078	United-States	<=50K
35.96923516	Self-emp-not-inc	176815.0547	Some-college	10.02771419	Married-civ-spouse	Farming-fishing	Husband	White	Male	1436.645916	48.53895307	40.41900858	United-States	>50K
35.96651335	Private	176807.0999	Some-college	10.02764607	Never-married	Exec-managerial	Not-in-family	Black	Female	1437.222546	48.52940992	40.41927638	United-States	<=50K
35.96379154	Private	176799.145	Some-college	10.02757794	Divorced	Tech-support	Unmarried	White	Female	1437.799177	48.51986676	40.41954417	United-States	<=50K
35.96106972	Private	176791.1902	5th-6th	10.02750982	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	1438.375808	48.51032361	40.41981197	Mexico	<=50K
35.95834791	Private	176783.2354	Some-college	10.02744169	Married-civ-spouse	Transport-moving	Husband	White	Male	1438.952439	48.50078046	40.42007977	United-States	>50K
35.9556261	Private	176775.2805	Some-college	10.02737356	Married-civ-spouse	Craft-repair	Husband	White	Male	1439.52907	48.4912373	40.42034757	United-States	>50K
35.95290429	Private	176767.3257	HS-grad	10.02730544	Never-married	Handlers-cleaners	Not-in-family	White	Male	1440.1057	48.48169415	40.42061536	Mexico	<=50K
35.95018247	Local-gov	176759.3708	Bachelors	10.02723731	Divorced	Protective-serv	Unmarried	White	Female	1440.682331	48.472151	40.42088316	United-States	<=50K
35.94746066	Private	176751.416	HS-grad	10.02716919	Never-married	Other-service	Own-child	White	Female	1441.258962	48.46260784	40.42115096	United-States	<=50K
35.94473885	?	176743.4611	HS-grad	10.02710106	Married-civ-spouse	?	Husband	White	Male	1441.835593	48.45306469	40.42141876	United-States	<=50K
35.94201704	Private	176735.5063	Bachelors	10.02703293	Never-married	Prof-specialty	Unmarried	White	Male	1442.412223	48.44352154	40.42168655	United-States	<=50K
35.93929522	Private	176727.5514	HS-grad	10.02696481	Never-married	Other-service	Own-child	White	Male	1442.988854	48.43397838	40.42195435	United-States	<=50K
35.93657341	Private	176719.5966	Some-college	10.02689668	Married-civ-spouse	Sales	Husband	White	Male	1443.565485	48.42443523	40.42222215	United-States	>50K
35.9338516	Private	176711.6417	Masters	10.02682855	Married-civ-spouse	Exec-managerial	Husband	Black	Male	1444.142116	48.41489208	40.42248995	United-States	>50K
35.93112979	Private	176703.6869	Bachelors	10.02676043	Married-civ-spouse	Prof-specialty	Husband	White	Male	1444.718746	48.40534893	40.42275774	United-States	>50K
35.92840797	Private	176695.732	Bachelors	10.0266923	Married-civ-spouse	Prof-specialty	Husband	White	Male	1445.295377	48.39580577	40.42302554	United-States	>50K
35.92568616	Private	176687.7772	12th	10.02662418	Never-married	Adm-clerical	Unmarried	White	Female	1445.872008	48.38626262	40.42329334	United-States	<=50K
35.92296435	Private	176679.8223	Assoc-voc	10.02655605	Married-civ-spouse	Adm-clerical	Wife	White	Female	1446.448639	48.37671947	40.42356113	United-States	>50K
35.92024254	Private	176671.8675	HS-grad	10.02648792	Married-civ-spouse	Craft-repair	Husband	White	Male	1447.02527	48.36717631	40.42382893	United-States	<=50K
35.91752072	Private	176663.9126	Masters	10.0264198	Married-civ-spouse	Exec-managerial	Husband	White	Male	1447.6019	48.35763316	40.42409673	United-States	>50K
35.91479891	Private	176655.9578	Bachelors	10.02635167	Married-civ-spouse	Prof-specialty	Husband	White	Male	1448.178531	48.34809001	40.42436453	United-States	>50K
35.9120771	Federal-gov	176648.003	Bachelors	10.02628354	Married-civ-spouse	Prof-specialty	Husband	White	Male	1448.755162	48.33854685	40.42463232	United-States	<=50K
35.90935529	Private	176640.0481	Some-college	10.02621542	Never-married	Other-service	Not-in-family	White	Female	1449.331793	48.3290037	40.42490012	United-States	<=50K
35.90663347	Private	176632.0933	Some-college	10.02614729	Never-married	Craft-repair	Not-in-family	Black	Female	1449.908423	48.31946055	40.42516792	United-States	<=50K
35.90391166	Local-gov	176624.1384	HS-grad	10.02607917	Divorced	Exec-managerial	Not-in-family	White	Male	1450.485054	48.30991739	40.42543572	United-States	<=50K
35.90118985	Private	176616.1836	HS-grad	10.02601104	Never-married	Craft-repair	Not-in-family	White	Male	1451.061685	48.30037424	40.42570351	United-States	<=50K
35.89846804	State-gov	176608.2287	Doctorate	10.02594291	Never-married	Exec-managerial	Not-in-family	White	Female	1451.638316	48.29083109	40.42597131	United-States	>50K
35.89574622	Private	176600.2739	9th	10.02587479	Married-civ-spouse	Transport-moving	Husband	White	Male	1452.214946	48.28128793	40.42623911	United-States	<=50K
35.89302441	Federal-gov	176592.319	HS-grad	10.02580666	Married-AF-spouse	Sales	Wife	White	Female	1452.791577	48.27174478	40.42650691	United-States	<=50K
35.8903026	Private	176584.3642	HS-grad	10.02573853	Never-married	Other-service	Own-child	White	Female	1453.368208	48.26220163	40.4267747	United-States	<=50K
35.88758079	Private	176576.4093	Masters	10.02567041	Married-civ-spouse	Exec-managerial	Husband	White	Male	1453.944839	48.25265847	40.4270425	United-States	>50K
35.88485897	Private	176568.4545	HS-grad	10.02560228	Never-married	Transport-moving	Not-in-family	White	Male	1454.52147	48.24311532	40.4273103	United-States	<=50K
35.88213716	?	176560.4996	HS-grad	10.02553416	Never-married	?	Own-child	White	Male	1455.0981	48.23357217	40.4275781	Italy	<=50K
35.87941535	Self-emp-not-inc	176552.5448	Some-college	10.02546603	Married-civ-spouse	Exec-managerial	Husband	White	Male	1455.674731	48.22402902	40.42784589	United-States	<=50K
35.87669354	Private	176544.5899	HS-grad	10.0253979	Divorced	Exec-managerial	Not-in-family	White	Male	1456.251362	48.21448586	40.42811369	United-States	<=50K
35.87397172	Private	176536.6351	HS-grad	10.02532978	Never-married	Farming-fishing	Not-in-family	White	Male	1456.827993	48.20494271	40.42838149	United-States	<=50K
35.87124991	Private	176528.6803	7th-8th	10.02526165	Never-married	Adm-clerical	Own-child	White	Male	1457.404623	48.19539956	40.42864928	Portugal	<=50K
35.8685281	Private	176520.7254	Some-college	10.02519353	Never-married	Exec-managerial	Not-in-family	White	Male	1457.981254	48.1858564	40.42891708	United-States	<=50K
